id,publishedAt,text
ok4398,2019-03-26 19:47:15,"Тестируем Mazda CX-9. Фейслифтинг без фейслифтинга

Читайте на сайте: https://drom.ru/s/QKh"
ok4397,2019-03-26 20:45:05,"Новая гоночная модель Ferrari P80/C создана в единственном экземпляре

Подробнее об этом автомобиле: https://drom.ru/s/fCw"
ok4396,2019-03-26 22:14:13,"Toyota начала серийное производство новой Супры

Подробнее: https://drom.ru/s/iLi"
ok4395,2019-03-27 00:19:58,Север России: белый медведь перебегает дорогу-зимник словно заурядная кошка.
ok4394,2019-03-27 12:31:02,"СМИ: легковые Ford прекратят выпускать в России летом

Подробнее: https://drom.ru/s/2P9"
ok4393,2019-03-27 14:08:03,"СПИК «АвтоВАЗа» предусматривает выпуск 26 новых моделей

Подробнее: https://drom.ru/s/rcs"
ok4392,2019-03-27 15:01:25,"Toyota, Lamborghini и Michelin не хотят видеть русский Aurus в Европе

Подробнее о ситуации: https://drom.ru/s/mPJ"
ok4391,2019-03-27 16:32:04,"Kia Stinger 2018 года: выбор и особенности комплектации “Prestige“, оценка эксплуатации по десятибалльный шкале и почему Стингер является однозначным прорывом для Кореи.

Читайте новый отзыв от автовладельца: https://drom.ru/s/0s4"
ok4390,2019-03-27 17:26:03,"Audi готовит серьёзного конкурента топ-версии Tesla Model 3

Подробнее: https://drom.ru/s/Ary"
ok4389,2019-03-27 21:19:05,"«Зверь» Путина, или Кремль на колёсах. Что пишут про Aurus на Западе?

Читайте на сайте: https://drom.ru/s/03P"
ok4388,2019-03-27 23:34:35,Что такое мастерство — демонстрирует оператор экскаватора.
ok4387,2019-03-28 12:49:12,"Mitsubishi представила брутальную версию L200 (в духе Ford Raptor)

Подробнее: https://drom.ru/s/hjq"
ok4386,2019-03-28 13:37:41,"Chevrolet Niva: в преддверии фейслифтинга?

Подробнее по ссылке: https://drom.ru/s/TbB"
ok4385,2019-03-28 14:30:14,"СМИ: НАМИ построил парадные кабриолеты марки Aurus

Подробнее: https://drom.ru/s/qKG"
ok4384,2019-03-28 15:34:05,"Jeep Grand Cherokee 2017 года: диковинный для российского жителя автомобиль, плюсы и минусы интерьера и почему это авто нельзя сравнивать с Тойотой Ленд Крузер.

Читайте новый отзыв от автовладельца: https://drom.ru/s/zZf"
ok4383,2019-03-28 16:34:51,"Daimler AG испытывает на российском Дальнем Востоке грузовик с «вечным сцеплением»

Подробнее: https://drom.ru/s/axa"
